gyaudaih	交代(问题)\n
gyaudiuz	教条\n
gyaudoeng	交通\n
gyauhak	[方]gyauhau 一种蜘蛛[俗称络新妇]\n
gyauhau	(见gyauhak) 一种蜘蛛\n
gyaumwnz	窍门\n
gyausiz	教室\n
gyausim	交心\n
gyausou	教授\n
gyauswz	(见fug) 服；屈服\n
gyauyin	教训\n
gyauyuz	教育\n
gyauz	[方]lez；gyaux；ndaj (用木齿耙)翻(谷)\n
gyauzgiz	(见geih) 忌讳\n
gyauj	[方]gvaet；gyuj 潦草 saw ～ 草写\n(见duqbyoem) 髻；发髻\n(见cogauj) 初稿\n
gyaujcangzcah	绞肠痧\n
gyaux	[方]liux；caem；vaz；nyaux 混；混合；搅拌\n(见fwd) 扭碎；撕扭 ～ song gaem byaek．扭碎两把菜。\n(见gyauz) (用木齿耙翻谷)\n
gyauxlaux	[方] 混淆\n
gyauq	教 (与son同)\n(见faek) 教(小牛犁田)\n
gyauqson	讲授\n
gyauh	胶\n(见gudog) 孤独\n[方] 不大不小[指粒状的物体]\n(见swnx) 芋头或红薯煮熟后，肉仍结实不松的现象\n
gyauhdai	交代\n
gyauhdungh	交通\n
gyauhliuz	交流\n
gyauhsez	交涉\n
gyaw	[方] 背篓\n
gyawz	[gizlawz 的合音读法] 哪里；哪儿\n
gyawj	[方]gaenh 近\n(见dep) 靠近；接近；临近\n
gyawjmaz	(见mboengqneix) 近来
gy	①幸亏；幸好；多亏 ②托依 ～ miz Gungcanjdangj，raeuz cij ndaej gaijfang. 多亏其产党，我们才能得解放。\n
gyo	(见sauj) 干[指泥土、柴草]\n
gyobingj	(见saujrangrang) 晒得或炒得干干的\n
gyo'mbaiq	(见docih) 多谢；感谢；道谢；谢谢\n
gyo'ndaej	[方]sohndaej；saeklaih；naecaih；baglaih；byomndaej 多亏；幸亏 ～ miz Gungcanjdangj lingjdauj，raeuz cij ndaej gaijfang．多亏共产党领导，我们才能得解放。\n
gyozsiu	(见gokyw) 盛火药的牛角筒\n
gyozvu	觉悟 seveicujyi ～ 社会主义觉悟\n
gyoq	(见boq) 淋巴结\n
gyoqda	(见ngveihda) 眼珠\n
gyodanq	[方]riuz；gyoqmij 火炭[熄的]\n
gyoqfeiz	火炭[指燃着的]\n
gyoqmij	(见gyoqdanq) 火炭[熄的]\n
gyoh	[方] ①同情 ②可怜\n(见hoh) ( )节[自然形成]\n
gyohdaengz	(见siengjniemh) 想念；挂念；悬；思念\n
gyohhozloz	(见lwggyoux) 葫芦\n
gyod	滑动\n(见cukcuk) 挣扎\n
gyodgyad	衣物系得不紧，将掉下来的样子\n
gyoeb	拼[合在一起]\n[方]caebcomz 拼；合并；合拢\n
gyoebcomz	[方]caebcomz；conj；nyopcomz；ropconz；comz；conz 集拢；收集；集中\n
gyoebsuenq	合计\n
gyoeg	(见rog) ()窝；( )胎[指一胎多仔的动物]\n[方] 脱臼；脱骱[比 goenx 较轻]\n(见rum) 石臼\n
gyoek	(见doeg) (斜着)抖动(簸箕)\n
gyoekgi	(见yaek) 嗝吱\n
gyoekgingj	(见rouxringx) 打滚\n
gyoekgyaeuq	(见soeksaenq) 抖动\n
gyoekgyaeuh	(见gyaeuq) 抖动;摇动\n
gyoeksingj	(见daezsingj) 提醒\n
gyoem	(见co) 粗；粗糙\n
gyoenq	(见coi) 催促;催；敦促\n
gyoenh	[方]yaet；gyaed；gyad；gwt；dwn；doenx 慢慢地移动\n
gyoeng	[方]gueng；goeng；gyung ①空心；通心；枵 ②有孔\n
gyoenggyang	很空[比gyoenggyatgyat程度轻]\n
gyoenggyatgyat	[方] 空空的\n
gyoenggyugyu	[方] 缺口很大的样子  \n
gyoengrourou	畅通无阻\n
gyoengz	[方]gwz ( )捆(很零乱的东西)\n
gyoengq	①() 帮 ～ vun ndeu 一帮人 ②群 ～ roeg ndeu 一群鸟 ③伙 ～ caeg ndeu 一伙强盗\n
gyoengqbeixnuengx	乡亲\n
gyoengqde	[方]vajde；dohde；mbongminz；hongminz；dide 他们\n
gyoengqmwngz	[与sou同] 你们\n
gyoengqsou	(与 sou 同) 你们\n
gyoengh	(见noeg) 弓[一颗蕉树所结的蕉总数]\n
gyoep	(见liemx) 敛\n(见douh) ①栖息 ② 爬\n(见gyonj) 凑；合并；集拢\n
gyoephing	(见gyoepyaem) 拼音\n
gyoepmbinj	(见mauhdiemx) 草帽\n
gyoepsuenq	统计\n
gyoepyaem	[方]goephing 拼音\n
gyoet	[方]caet；gyaep 追逼(债务)\n绞\n(水)冰冷\n(见ciemx) 裹(脚)\n
gyoetdin	(见ciemxdin) 小脚  \n
gyog	房族\n(见gaz) ①枷锁 ②锁住 ③桎梏\n(见singq) 姓\n
gyoi	竹箩筐[底圆，洞眼大如手指]\n(见bongh) 直往前游\n(见deu) 剖\n
gyoivenj	[方]awq 摇篮[小孩睡具]\n
gyoij	[方]lwggyoij 芭蕉\n
gyoijgaeq	小种芭蕉[又称鸡蕉]\n
gyoijhom	香蕉\n
gyoijndoeng	(见gocieg) 野芭蕉\n
gyoijvaiz	大种芭蕉[又种牛蕉]\n
gyok	[方]gu；goj 箍，箍子\n(衣服)窄\n[方]byoz 在一个屯里依自然条件而自成一个部分的若干家房子\n(见boi) 茶杯\n
gyokbit	(见daepbit与supbit) 笔套\n
gyokdawh	(见doengzdawh) 筷子筒\n
gyokmauh	(见gvikmauh) 竹制的帽圈[直接套在头上的]\n
gyomq	[方]rungx；longzfwed (用翅膀)遮护\n(见maeuq) 蹲\n(见buengz) 硬壳\n
gyon	引火物\n
gyonj	[方]gyoep 凑；合并；集拢\n
gyonjcuengq	(感情、力量、精力等)集中到一个目标上 De dawz gij bonjsaeh de cienzbouh ～ youq gwnz gwzming gunghcoz．他把毕生精力全部放在革命事业上。\n
gyong	[方]guj 鼓\n
gyongdoengz	(见nyenz) 铜鼓\n
gyonglaz	锣鼓\n
gyongnengj	[方] 小鼓\n
gyongnyag	[方] 长鼓[两头大，中间小，长园形，壮族人民唱师公戏时多用之]\n
gyongz	[方]dongj；gyaeuj；dungj；doengj；dengh 捅；撞 Aeu saux ～ makbug．拿竹竿捅柚子。\n(见gunj) 犁(田)[已犁过一次，再去犁]\n
gyongjlaeuj	(见doengzlaeuj) 蒸酒时用来引酒流出的漏管\n
gyongx	[方]gyuen；gvaengx ①套 ②圆圈；圈 cij miz song ～ cag．mbouj gaeuq yungh．只有两圈绳子，不够用。\n[方]gvaengx 圆圈\n(见conx) (水)冲\n
gyongq	(猴子的)嗉囊\n[方] 竹具名[四方形, 有盖有耳，比箩筐小]\n(见gagex) 木架子[撑晒物竹竿的木架，用三根木棍绑扎而成。]\n
gyot	(见cit) 灸\n(见cit) ①点(火) ②放(火)\n
gyouzfaiq	[方]makfaiq 棉桃；棉果\n
gyouh	( )节(木头)[比 mboengq 小]\n
gyouhgaeuq	(见ciuqgaeuq) 依旧；照旧
gyu	盐\n
gyusan	(见gyuseng) 生盐\n
gyuseng	[方]gyusan 生盐\n
gyusug	熟盐\n
gyuj	(见geuj) 缠；缠(绳子)\n(见naep) (轻轻地)插\n(见gyauj) 潦草 saw ～ 草字\n(见soemj) 酸\n
gyujgatgat	[方] 酸不可吃\n
gyux	(见fwd) 扭碎；撕扭 ～ song gaem byaek 扭碎两把菜\n
gyuq	(见saenq) 抖动[拿住口袋抖出东西来，或把口袋里的东西抖匀]\n
gyuh	(见ndoq) 秃 \n
gyuhget	[方] 光秃秃\n
gyuek	[方]duek;baij (猪或牛)在烂泥中打滚\n[方]luk；gyuj 粘 Fwngz mwngz ～ boengz lo．你手上粘着烂泥了。\n(见lah) 传染\n
gyuekvaiz	(见dinghgyuek) 烂泥坑\n
gyuem	(见roemj) 笼罩；蒙蔽\n
gyuemluemz	[方] 笼罩；遮蔽；弥漫\n
gyuemx	[方] 独占\n
gyuen	(见gyongx) ①套 ②圆圈；圈 cij miz song ～ cag，mbouj gaeuq yungh 只有两圈绳子，不够用。\n(见gip) 没收(家产)\n
gyuenq	(见yienq) 劝；劝告\n
gyui	(见bag) 俯冲\n
gyuk	(母鸡)叫(仔)\n(见cauz) 嘈；嘈杂；喧哗；吵闹  \n[方] 呵叱\n(见gyuek) 粘 Fwngz mwngz ～ boengz lo．你手上粘着烂泥了。\n
gyukciek	(见fubfab) 动荡[指水]\n
gyukgyaj	(见canggyaj) 假装\n
gyukhuhu	轰轰烈烈\n
gyumq	(见saeuj) ①搜索；搜查 ②乱找\n
gyumqgywt	[方] 隐隐约约地[看见或听见]\n
gyumh	(见farek) 锅盖\n
gyung	(见gyoeng) ①空心；通心；枵 ②有孔\n
gyungq	(见geu) ( )件(衣服)\n(见fan) ()床(被子、被单) song ～ denz 两床被子
gywdgyaj	[方] 假客气\n
gywnj	(见saejgyoenj) 接近肛门的一段大肠[指人的]\n
gywnx	(见swnx) 芋头或红薯煮熟后，肉仍结实不松的现象\n
gywnh	(见gapseng) 家畜家禽没阉干净．\n
gywngz	(见ndaij) 竹筒\n(见mboengq) 大竹筒
ha	(见da) 眼睛；眼\n(见hangz) 威胁；恐吓；欺侮\n(见daengh) 相称；比； 配\n啊[感叹词，表示疑问] ～! Mwngz gangj gijmaz? 啊!你说什么?\n呀[感叹词] daeuj ～! 来呀!\n吗[表示疑问]\n吗[表示反诘] Yienghneix deng ～? 这样对吗?\n呀[表示呼唤]\n嘛[表指停顿]\n
hacenj	(见dafeuz) 目光短浅\n
hadoeg	(见dadiuq) 眼皮跳\n
halaiz	(见dava) 眼花\n
hale	(见la) 吗[表示疑问]\n
haliuj	(见dariuj) 吊眼皮[眼皮往上翻]\n
halo	已经……了 De bae ～． 他已经去了。\n
halwj	(见da'w) ①一种眼病 ②视力模糊\n
hane	的[语气词，用在句末 表示肯定] Ngoenzbonz gou ngamq cawx ma ～. 前天我刚买回来的。\n
havaenz	(见daengngoenz) 太阳\n
haz	茅草\n(见cauz) 嘈；嘈杂；喧哗：吵闹\n
hazbiz	龙须草[生在山上，叶细长，似马尾，可用来打绳子、编席子等]\n
hazdaeqdau	茅草的一种， 属多年生草本，生在水分多的地方，叶边有刺，四、五月间生细长的花轴，约七、八寸长，开复穗状的花，花茎成三角形。\n
hazdaeg	死结 hot ～ 打死结\n
hazdaij	茅草的一种，叶扁而长，根可煎茶，俗叫茅根茶。\n
hazgoekringz	茅草的一种，生在山坡上，茎细小，叶大。\n
hazgud	草结[把茅草捆成把，用来烧火]\n
hazhom	香茅\n
hazlimh	芒草[高约二、三尺，单枝生，茎为三角形，叶、茎都很锋利，易割人手脚]\n
hazlwgdek	草的一种，高约二、三尺，茎有密节，每节生一叶，叶大如手指，可作燃料。\n
hazlwgma	狗尾草\n
hazmaenz	茅草的一种，叶扁而长，高二、三尺，一扯就断。\n
hazmakmaeu	毛刺草[其刺如针，长约寸许，尾部弯曲]\n
hazmanh	茅草的一种，叶短而薄，丛生，摘其叶时辣味刺鼻。\n
hazmbau	草的一种，叶子象芦苇，很利。\n
hazmicwz	茅草的一种，茎细小，可用来编草鞋和打绳子。\n
hazmumhguk	毛刺草[无花，有穗，穗上有刺．形似虎须，路过触及即黏附在裤子上]\n
hazndok	茅草的一种，茎有节，有刺，可拿来当柴烧。\n
hazraep	茅草廉[用来复盖物品，以防日晒雨淋]\n
hazraeu	枫茅\n
hazranz	茅草[一般用来盖房子的]\n
haj	[与lauz同] [方]youz 脂肪 ～ vaiz 牛油 ～ mou 猪油\n(汤水面上的)浮油\n五[基数词]\n
hajdengdaeng	(见lauzsaej) 附在肠子上的脂肪\n
hajfaek	(见lanzfaiq) 猪板油\n
hajlauzle	(见lauzmuengx) 网油\n
hajliux	[方] 忌妒\n
hajmoeg	(见mienzdauq) 棉胎；棉套\n
hajrumz	(见raurumz) 打呵欠  \n
haxbaenh	[方]hetnda；gaqbaenh；daxdaenh；baenh；dihdaej；cajbaenh；caeuxhet 刚才\n
haq	嫁\n嘘(气)[慢慢地吐气] ～ heiq 嘘气\n
haqdoek	嫁给\n
hah	[方]hamj 挽留\n占(位置、物等)；号定(地方)\n护[如牛、鸡等护仔]\n(见goj) 也 Gou ～ bae．我也去。\n
hahcaengz	(见mboujcaengz) 未曾；未\n
hahceiq	夏至[节令名]\n
hahdeng	[方] 黑眼珠里长了白斑点[一种眼病]\n
hahmboekbung	[方] 黑眼珠里长了白斑点[一种眼病]\n
hahraeqfw	(见dwkgyauqfw) 小孩的一种游戏\n
hahsou	夏收\n
hab	盒子\n[方]duk；ngamj；ngamjhoz；gyahob ①适合；适宜 Geu buh neix ～ mwngz daenj. 这件衣服适合你穿。 ②符合\n合；合并\n(见hob) 适(时); 合(时)；适宜\n
habbaenz	合成\n
habbak	[方]dengbak；dawzbak 可口，合口味\n
habbetcih	(见habmingh) 合八字；合命\n
habcet	(见habcik) 适当；合适\n
habciengq	合唱\n
habcik	[方] habdangq；habcet；hozciz；hobcik；sikdang；gaeuqdwg; ngam；doxdwg 适当，合适\n
habdangq	(见habcik) 适当；合适\n和谐\n
habdoh	[方]ngamqduh 合度；适度；适合；适量;恰当\n
habdoengz	合同\n
hab'eiq	[方]ngamjeiq；doiqhoz；denghoz；deng'eiq 合意；中意；如意\n(见bemx) 活该； 称快\n
habfap	合法\n
habfeiz	[方]ngatfeiz；sihoj 火柴\n
habfwngz	(见haedfwngz) 戒指\n
habgek	[方]hobgek；haeujgek 合格\n
habhaeux	饭盒\n
habhaw	[方] 壮族歌圩[马山一带的说法]\n
habhoz	满意\n
hableix	合理\n
habmingh	[方]habbetcih 合命；合八字 \n
habndang	合身\n
habrengz	协力\n
habseiz	[方]dawzseiz;dengseiz;ngamqseiz 适时 \n
habsim	合心；称心\n
habsuenq	[方]gvaqsuenq 合算，划得来\n
habyungh	适用；合用\n
hae	(见hai) 开支\n(见saw) (粥)稀\n
haecawx	(见daengzcog) 将来；以后\n
haeda	(见haimingz) ①公然；明打明(做；要) ②公开；明摆着  \n
haej	(见daej) 哭\n
haex	[方]gij；geij；ex；ej 屎；大便\n
haexbieg	(见haexseq) 病鸡屙出来的白屎\n
haexconh	(见okdungx) 拉肚子；肚泻；腹泻\n
haexda	眼屎\n
haexgaz	(见haexgyaeng) 便秘\n
haexgaeqdangz	(见haexgaeqguet) 似红糖浆的鸡屎\n
haexgaeqguet	[方]haexgaeqdangz 似红糖浆的鸡屎\n
haexgyaeng	[方]gazhangx；haexgaz 便秘\n
haexlwed	(见okhoengzleih) 红痢  \n
haexmod	[方] 朽木屑\n
haexmug	(见okleih) 痢疾\n
haexnyangj	华而不实\n
haexsaq	(见modfaex) 木屑\n
haexseq	[方]exfeq；haexbieg 病鸡屙出来的白屎\n
haexsiu	[方] 火药渣\n
haeq	(见sad) 居然\n(见raeq) 耕作\n
haeh	(见vaiq) 快\n
haeb	咬 ～ heuj ～ faenz [成语]咬牙切齿\n
haebcaengh	亏秤；短斤少两\n
haebgyawh	[方]nyeq；makhaq；baenzmwq；ae'ngab 哮喘；气喘\n
haebhaeujmax	(见siegmax) 马嚼[骑马时，勒在马口中的铁链]\n
haebheuj	(见geuqheuj) 熟睡后，无意的磨咬牙齿\n
haeblinx	[方] 咀嚼食物时，咬碰舌头\n
haebyok	(见daenghaiva) 结灯花\n
haed	核对；核算\n勒\n紧缩\n[方]saed (紧紧地)绑\n(见ciemx) 裹(脚)\n
haeddaeg	(见hotdaeg) 打死结\n
haeddin	(见ciemxdin) 小脚[指旧时妇女缠裹后发育不正常的脚]\n
haeddingh	核定\n
haeddoiq	核对\n
haedfwngz	[方]litfwngzbyokmwz；gaiqguj；babfwngz 戒指\n
haedsaed	核实\n
haedsim	核心\n(见roengzsim) 专心；用心\n
haedsuenq	核算\n
haek	(见gag) 自；单独，独自；自己 Mwngz gaej ～ bae．你别单独去。\n(见dandog) 单独，独自；单\n(见sat) 剋\n
haekfug	克服\n
haekhawz	(见mbaek) 砍\n(见gekhaek) 隔阂\n
haeknyienh	(见gagnyienh) 自愿\n
haeksak	[方] 敲诈勒索 \n
haeksat	冷酷\n[方] 苛刻\n
haeksix	(见hwzsi) 黑市\n
haem	[方]baeng 埋；埋葬；埋藏\n(见dem) 还[放在句末]\n
haemhaek	随便的埋（死尸）\n
haemz	(味)苦\n[方]naeuq；caengz；haenh 恨；憎恨；怀恨；痛恨；忿恨\n仇恨\n[方]yiem 又咸又苦\n
haemzbaengzlaengz	[与cienzbouh同] 全部\n
haemzhaenz	(见yienqloeng) 抱恨\n
haemzhaenq	[方] 仇恨\n
haemzhoj	[方]vijsij 穷苦；苦楚\n
haemzngamq	[方] 苦苦的[指味道]\n
haemzrangq	[方] 苦苦的[指味道]\n
haemx	(见gyaen) 密合\n
haemq	(见swt) 理睬 Mwngz gaej ～ de. 你别理睬他\n(见cam) 问\n[方]hingh 比较；稍微 Yiengh neix ～ ndei．这样比较好。 Bingh ～ ndei di lo! 病稍好一点了!  \n[方] 斗[指把木器、榫儿斗起来，即将木器各个部件安装起来]\n
haemqheq	(见swt) 理睬\n
haemqyaz	[方] 求仙[一种迷信做法，通过巫婆求仙]\n
haemh	晚；夕\n
haemh'aenj	(见haemhnaengz) 每晚\n
haemhbonz	前晚\n
haemhcog	明晚；明夜，\n
haemhgonq	前夕；前夜\n
haemhlwenz	昨晚；昨夜\n
haemhnaengz	[方]haemh'aenj；gaemhgaemh；gaemhnaengz 每晚 Gaxgonq ～ de cungj yawj saw．过去他每晚都看书。\n
haemhndaep	除夕\n
haemhneix	今晚;今夜\n
haemhrawz	后晚\n
haen	啼 Gaeq ～ lu．鸡啼了。\n①紧 Diuz cag neix beng ndaej ～ raixcaix．这条绳子拉得很紧。 ②(手头)紧;(经济)困难\n(见vaiq) 快\n(见gyaen) 形容绳子打得很结实\n
haenbaenzfeiz	[方] 非常紧迫  \n
haenbingj	[方] 紧绷绷的\n
haenrmamx	[方]haenmanq 鸡在夜间提前啼叫\n
haenmanq	(见haenmamx) 鸡在夜间提前啼叫\n
haenneix	(见yunghrengz) 用力；努力\n
haenrengz	(见yungzrengz) 用力；努力\n
haensungh	(见raenrongh) 看见了前途\n
haenz	[方]hawz 壤；塍；堤；岸 ～ naz 田塍\n[方]hwg 痕迹\n痒[如皮肤触及野芋而引起发痒，或吃到煮不熟的芋头，喉咙有痒的感觉]\n
haenzdah	[方]bangxdah；hawzdah 河岸\n
haenzhen	(见gyaiq) 界；界线\n
haenzleix	[方]naengz；leix 不消(说)，还用(说)[回答别人问话时用，表示肯定] 甲：Ngoenzneix mwngz hwnj ban lwi? 乙：～ gangj! 甲：今天你上班吗? 乙：还用说!\n
haenj	[方] 那；那里；那儿 bae ～ 去那里\n很 ～ ndei 很好\n
haenx	[方]de；minj；nwngq 那 boux vunz ～ 那个人\n
haenq	[方]hoeg；rem；bik；mangx；mengx 猛；猛烈 feiz ～ 火猛 ndit ～ 阳光猛烈\n强烈;剧烈\n(气味)浓，醇\n[方]foengx；hoengh；huengh；doengx；vuengh (火焰)高;(火力)旺\n[方]cin；caengq； 鼓起(力气)\n(见mwnh) 辣[指柚子表皮内的汁液味]\n[方] 打喷嚏前的一种感觉\n
haenqrengz	[方]airengz 使劲；起劲；大力；卖力\n
haenqriengj	雷厉风行\n
haenh	[方]cawh 赞扬；羡慕\n(见haemz) 恨；憎恨；怀恨；痛恨；忿恨\n
haeng	(见nanz) 久\n(见gyaeng) 囚；关；监禁 ～ mou 关猪\n
haengz	(见gawh) 膨胀[如黄豆浸水后，胀起来]\n[方]byau 人的肌肉丰满而红润 Naj ～ raix caix．脸色很红润。\n(见byaengq) 睁开(眼)[一般指眼睛睁得大大的]\n
haengj	(见hawj) ①给，给予；让；赋予 ②许可\n肯；愿意；允许；许可\n(见ngah) 喜欢\n
haengjdingh	肯定\n
haengjheiq	(见angq) 快乐；高兴；欢喜；兴奋\n
haengx	(见daengx) 瞪(眼)[瞪大眼睛，表示惊奇]\n
haep	威胁；恐吓\n[方]hoemq；boeb 掩；关；闭 ～ dou 掩门\n眯[眼皮微微合上]\n(见fung) 封；封锁；捂；缄；封闭\n堵塞(流水)\n[方]baengj 无理地阻拦人家\n
haet	朝，早晨 ～ haemh doxraen 朝夕相见\n(见lwgbag) 雹\n(见guh) 唱(山歌)\n(见ej) 性交；交配\n(见camq) 插(花)\n(见cap) 插\n
haetcog	明早\n
haetcwi	[方]saen 打喷嚏\n
haet'eng	(见guh'unj) 撒娇\n
haethaemh	早晚\n
haetlax	(见guhhek) 客气\n
haetlaih	(见dajlaih) 撒赖\n
haetnaengz	[方] 每早\n
haetnyah	(见guhnyah) 赌气[多指小孩]\n
haetromh	[方]daihcaeux 清晨；清早\n
haetsaix	(见guh'unj) 撒娇\n(见ngaetngeuj) (小孩或妇女)闹别扭或发脾气\n
haetva	[方]coqva 旧时的一种迷信风俗[小孩子死后；外婆家拿花来插在母亲的房内避邪]\n
haetyiengh	(见guhyiengh) 示范；做榜样；做样  \n
haeu	[方]giu 臭\n(见bouxwnq) 别人；人家  \n
haeubox	[方]haeufoq；giuseng 膻味\n
haeucueng	(见haeu'ndwen) 烂薯味[红薯被虫蛀后而发出的一种臭气味]\n
haeudangj	[方] 焦味[茶炒焦了的气味]\n
haeudau	猪油留得太久产生的臭味——即“哈喇”味儿［honghlaj］\n
haeufoq	(见haeubox) 膻昧\n
haeugengx	[方] 馊；馊酸味[饭菜等变质而发出酸臭味]\n
haeuguet	[方] 臭鸡屎的气味\n
haeugyaq	尿臊气\n
haeugyaqsatsat	[方] (野兽或尿的)臊气很重\n
haeugyaenq	狐臭\n
haeuhauz	(见sing) 腥；臊\n
haeuheiq	(见heiq) ①忧愁 ②担忧  \n
haeumboet	[与ungj同] 东西在水中浸久了，发出的臭气\n
haeumok	似潲水一样的臭味\n
haeundad	[方] 酸臭\n
haeundwen	[方]haeucueng 烂薯味[红薯被虫蛀后而发出的一种臭气味]\n
haeu'ngauq	[方]giu'byungh 臭烘烘[形容很臭]\n
haeunyid	乳臭\n[方]haeusauq (禽类)尾椎的臭味\n
haeuremj	[方]haeurengj；ik 焦臭  \n
haeurengj	(见haeuremj) 焦臭 \n
haeusauq	(见 haeu'nyid ) (禽类)尾椎的臭味\n
haeusing	腥臭；腥臊\n
haeuzdaeng	[方]daengciuq;gingqdaeng;daengdoeng;caudaeng 灯罩 \n
haeuj	进；入\n安装 ～ yiuz 装窑 ～ bakcae 安犁嘴\n(见mazfung) 麻疯\n[方] 象；似[指面貌相似]\n[方] 向 Nyingz ～ baihhaenx bae．向那边射击。\n[方] ()口(人)\n[方]caengh ①袒护，庇护 ②声援\n[方]langj 扣(纽扣)\n[方]lieg；ciuq；diuh ( )支(烟) ～ ien ndeu 一支烟\n[方]gyan 套(棉胎)\n
haeujbang	入伙\n
haeujbenj	(见haeujfaex) 入殓；收殓；入棺\n
haeujceij	[方] 不食言；不反悔；有信用；说话兑现\n
haeujcwh	(见naek) (病势)恶化；沉重\n
haeujfaex	[方]roengzbenj；haeujbenj 入殓；收殓，入棺\n
haeujfug	入伏，盛夏\n
haeujgek	(见habgek) 合格\n
haeujheiq	(见youheiq) ①忧愁 ②担忧\n语气；口气\n
haeujhongx	[方] 入彀；入(别人的)圈套\n
haeujliemz	(见dawzfaek) 结荚\n
haeujma	(见doeklaeng) 后来；最后；随后；过后；末尾；跟后\n
haeujngaeuh	(见doxngamj) 意气相投；合得来\n
haeujngeg	(见dawzbanj) 适当;妥当\n
haeujnoih	(见naek) (病势)恶化；沉重\n
haeujok	①出入；进出 ②收支\n
haeujrwz	介意；入耳\n
haeujsim	注意；留意；留心\n
haeujsoq	入帐\n
haeujvunz	(见vunz) 人口\n
haeujw	(见danq) 叹(气)\n
haeujyinh	押韵\n
haeux	稻子；米\n[方]ngaiz；haeuxseuq；haeuxam 饭\n
haeuxam	(见haeux) 饭\n
haeuxbauq	[方] 米花\n
haeuxbieg	(见haeuxsan) 白米；大米\n
haeuxbin	[方]haeuxgei 碎米\n
haeuxboux	稻标茅\n
haeuxbuengz	(见megmax) 高粱\n
haeuxbyai	[方] 旧时放高利贷的一种方式[地主年头借谷子给穷人，年终加倍收回]\n
haeuxbyonj	(见haeuxcauq) 糙米\n
haeuxcaeuz	(见caeuz) 晚饭  \n
haeuxcaeux	(见ngaizromh) 早餐\n[方]haeuxfan 早稻\n
haeuxcauq	[方]haeuxsan；haeuxmuh；haeuxgyak；haeuxbyonj 糙米\n
haeuxceubya	[方] 山胡椒\n
haeuxcid	[方]haeuxnu；haeuxnah；haeuxniu 糯米\n
haeuxciem	籼稻；籼米\n
haeuxciemyouz	油籼米\n
haeuxcuk	(见souh) 稀饭\n
haeuxdaeq	(见haeuxyangz) 玉米\n
haeuxdaeuzmiuz	夏粮\n
haeuxdam	[方] 禾堆[收获时割下待脱粒的一堆堆稻谷]\n
haeuxdoj	[方] 旧社会放高利贷的一种方式[地主在年初把谷子借给穷人，年终加倍收回]\n
haeuxdok	(见haeuxsei) 米花糖[糯米做成的食品]\n
haeuxdonq	饭餐\n
haeuxdonqgingj	(见haeuxdonqrieng) 折断的稻穗\n
haeuxdonqrieng	[方]haeuxgyaeu；gaeujndoij；haeuxdonqgingj；haeuxraekhoz；haeuxloij 折断的稻穗[稻子成熟后由于不能及时收割而断在田里]\n
haeuxfan	(见haeuxcaeux) 早稻\n
haeuxfiengj	粟；小米[粒小黄色，穗似狗尾，俗称狗尾粟]\n
haeuxgaem	[方]haeuxmbengq 禾把[比haeuxmik小]\n
haeuxgai	商品粮\n
haeuxgei	(见haeuxbin) 碎米\n
